Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"2547","Acer saccharum","sugar maple-N","","","Mostly sun","0","0","0","","","in my backyard, approx 10 yrs old","","","","","","",""
"2691","Syringa chinensis","Chinese lilac-1","","","Full sun","0","1","1","","","","","","","","","",""
"2692","Syringa chinensis","Chinese lilac-2","","","Full sun","0","1","1","","","","","","","","","",""
"2807","Syringa vulgaris","common lilac-1","","","Mostly shade","0","0","0","","--","cloned lilac","","","","","","",""
"2970","Syringa vulgaris","NW tall","","","Half shade","0","1","1","","","Planted 3 years ago","","","","","","",""
"3112","Syringa chinensis","Chinese lilac-1","","","Mostly sun","0","1","1","","","They have leaves that have managed to make it through two snowfalss","","","","","","",""
"3113","Syringa chinensis","Chinese lilac-2","","","Mostly sun","0","1","1","","","This one has leaves despite two snofalls","","","","","","",""
"3114","Syringa vulgaris","common lilac-1","","","Mostly sun","0","1","1","","","Cloned from NPN","","","","","","",""
"3147","Syringa vulgaris","common lilac-1","","","Full sun","0","1","0","","","","","","","","","",""
"3287","Syringa chinensis","Chinese lilac-1","","","Full sun","0","1","1","","--","cloned lilac planted in sandy loam","","","","","","",""
"3288","Syringa chinensis","Chinese lilac-2","","","Full sun","0","1","1","","","same as above, plants are 25 feet apart.","","","","","","",""
"3374","Cercis canadensis","eastern redbud-1","","","Mostly sun","0","0","0","","","","","","","","","",""
"3375","Syringa vulgaris","Lilac-1","","","Mostly shade","0","0","0","","","","","","","","","",""
"3376","Cornus florida","dogwood-1","","","Full sun","0","0","0","","","","","","","","","",""
"3434","Syringa vulgaris","common lilac-1","","","Full sun","0","0","0","","--","17 April 2009.  Leaves 1-3 cm.  flower bud visible","","","","","","",""
"3477","Syringa chinensis","Chinese lilac-North","","","Full sun","0","1","1","","","","","","","","","",""
"3478","Syringa chinensis","Chinese lilac-South","","","Full sun","0","1","1","","","","","","","","","",""
"3479","Syringa vulgaris","common lilac-West","","","Mostly sun","0","1","1","","","","","","","","","",""
"3480","Syringa vulgaris","common lilac-East","","","Mostly sun","0","1","1","","","","","","","","","",""
"3536","Syringa chinensis","cloned lilac-1","","","Full sun","0","0","0","","","cloned planted 5/31/08","","","","","","",""
"3537","Syringa chinensis","cloned lilac 2","","","Full sun","0","0","0","","","cloned planted 5/31/08","","","","","","",""
"3539","Taraxacum officinale","common dandelion-1","","","Mostly sun","1","0","0","","--","","","","","","","",""
"3540","Pinus ponderosa","ponderosa pine-1","","","Full sun","1","0","0","","","","","","","","","",""
"3541","Cirsium arvense","Canada thistle-1","","","Half shade","","0","0","","","Pest species","","","","","","",""
"3546","Fragaria virginiana","Virginia strawberry-1","","","Mostly sun","1","0","0","","","","","","","","","",""
"3648","Populus tremuloides","quaking aspen-1","","","Full sun","1","0","0","","","Aspen, SE side of house, closest to hot tub","","","","","","",""
"3666","Prunus americana","American plum-1","","","Half shade","","1","0","","","","","","","","","",""
"3685","Cornus sericea","redosier dogwood-1","","","Half shade","1","1","1","","","sprinkler system 2x wk","","","","","","",""
"3686","Asclepias syriaca","common milkweed-1","","","Mostly sun","1","1","1","","","sprinkler system 2x wk","","","","","","",""
"3687","Forsythia spp.","forsythia-1","","","Mostly sun","0","1","1","","","sprinkler system 2x wk","","","","","","",""
"3688","Cercis canadensis","eastern redbud-1","","","Mostly sun","","1","1","","","sprinkler system 2x wk","","","","","","",""
"3689","Syringa vulgaris","common lilac-1","","","Half shade","","","","","","sprinkler system 2x wk","","","","","","",""
"3691","Juglans nigra","black walnut-1","","","Half shade","1","1","1","","--","sprinkler system 2x wk","","","","","","",""
"3692","Acer negundo","boxelder-1","","","Half shade","1","0","0","","","","","","","","","",""
"3788","Syringa vulgaris","#1 S","","","Mostly shade","0","0","0","","--","about 50+ years old","","","","","","",""
"3789","Syringa vulgaris","#2 Middle","","","Mostly shade","0","0","0","","--","about 50+ years old","","","","","","",""
"3790","Syringa vulgaris","#3 N","","","Full shade","0","0","0","","--","about 50+ years old","","","","","","",""
"3834","Syringa vulgaris","common lilac-1","","","Mostly sun","0","0","1","","","","","","","","","",""
"3904","Syringa chinensis","Chinese lilac-West","","","Mostly sun","0","0","0","","","2d year this plant has bloomed.  Wire fencing protects it from deer grazing.","","","","","","",""
"3905","Syringa chinensis","Chinese lilac-East","","","Mostly sun","0","0","0","","","1st year to bloom.  Wire fencing protects this plant also.","","","","","","",""
"4212","Syringa chinensis","Red Rothomagensis lilac-1","","","Full sun","0","0","1","","","began in Sept. of 2008","","","","","","",""
"4214","Syringa chinensis","Red Rothomagensis lilac-1","","","Mostly sun","0","1","0","","2008-05-10","plant is very healthy w/ full leaf throughout.  it did get a bit of frost bite in April from a late frost that followed a 3-4 wk period of temperatures in the 70's which enabled the plant to sprout leaves.  the plant is now approx 20' rnd and 2 1/2' tall","","","","","","",""
"4215","Syringa chinensis","Red Rothomagensis lilac-2","","","Mostly sun","0","1","0","","2009-05-10","same as lilac #1","","","","","","",""
"4537","Forsythia spp.","forsythia","","","Half shade","0","0","0","","","","","","","","","",""
"4542","Syringa chinensis","Red Rothomagensis lilac-1","","","Full sun","","0","0","","","east","","","","","","",""
"4543","Syringa chinensis","Red Rothomagensis lilac-2","","","Full sun","","0","0","","","west","","","","","","",""
"4592","Syringa chinensis","Red Rothomagensis lilac-1","","","Full sun","0","1","1","","","Did not bloom this year after receiving plant early summer.  Did well in location chosen with no problems.  Seems to be wintering over just fine.  Hopefully in spring it will bloom.","","","","","","",""
"4593","Syringa chinensis","Red Rothomagensis lilac-2","","","Full sun","0","1","1","","","Did not bloom this year after receiving plant early summer.  Did well in location chosen with no problems.  Seems to be wintering over just fine.  Hopefully in spring it will bloom.","","","","","","",""
"4971","Asclepias tuberosa","asclepia","","","Full sun","0","1","1","","","","","","","","","",""
"4972","Vernonia fasciculata","prairie ironweed-1","","","Mostly sun","1","","1","","","","","","","","","",""
"4973","Syringa chinensis","Red Rothomagensis lilac-1","","","Mostly sun","","","","","","","","","","","","",""
"5272","Syringa vulgaris","common lilac-1","","","Full sun","0","0","1","","1980-06-10","French hybrid lilac growing in sandy loam.  It is about 12 feet tall","","","","","","",""
"5372","Populus tremuloides","quaking aspen-2","","","Full sun","","1","1","","1995--","South aspen, in garden, grown from shoot.","","","","","","",""
"5437","Aquilegia caerulea","Colorado blue columbine-1","","","Half shade","1","0","0","","--","","","","","","","",""
"5438","Syringa vulgaris","shade lilac","","","Half shade","1","0","0","","--","","","","","","","",""
"5445","Syringa vulgaris","sun lilac","","","Full sun","0","0","0","","2006-06-20","","","","","","","",""
"5446","Populus tremuloides","planted aspen","","","Full sun","0","1","0","","--","","","","","","","",""
"5447","Populus tremuloides","wild aspen","","","Half shade","1","0","0","","--","","","","","","","",""
"5720","Syringa chinensis","Red Rothomagensis lilac-1","","","Full sun","0","0","0","","2009--","This is planted at the bottem of a fairly steep slope about 6 feet high.","","","","","","",""
"5896","Syringa vulgaris","common lilac-1","","","Full sun","0","1","0","","--","","","","","","","",""
"6116","Syringa vulgaris","common lilac-1","","","","0","1","1","","1990-05-01","Obtained from old farmstead and transplanted here approximately 1990.","","","","","","",""
"6139","Pulsatilla patens","eastern pasqueflower-1","","","","1","0","0","","--","","","","","","","",""
"8675","Syringa chinensis","Red Rothomagensis lilac-1","","","Full sun","0","0","0","","2010-03-15","mulched","","","","","","",""
"8676","Syringa chinensis","Red Rothomagensis lilac-2","","","Mostly sun","0","0","0","","2010-03-15","close to downspout","","","","","","",""
"10911","Tilia americana","American basswood-1","","","Half shade","1","0","0","","--","","2011-03-27","","","","","",""
"10912","Pulsatilla patens","eastern pasqueflower-1","","","Half shade","0","1","0","","2010-08-15","","2011-03-27","","","","","",""
"10913","Podophyllum peltatum","mayapple-1","","","Mostly shade","1","0","0","","--","","2011-03-27","","","","","",""
"10914","Impatiens capensis","jewelweed-1","","","Half shade","1","0","0","","--","","2011-03-27","","","","","",""
"10915","Caltha palustris","yellow marsh marigold-1","","","Mostly shade","1","0","0","","--","","2011-03-27","","","","","",""
"12012","Syringa vulgaris","common lilac-1","","","Full sun","0","0","0","","1987--","","2011-04-23","","","","","",""
"12062","Mertensia virginica","Virginia bluebells-1","","","Mostly shade","0","0","0","","2010-8-1","","2011-04-24","","","","","",""
"12063","Trillium erectum","red trillium-1","","","Full shade","1","0","0","","--","","2011-04-24","","","","","",""
"12152","Syringa chinensis","Red Rothomagensis lilac-2","","","Full sun","0","0","0","","2009--","Second of two clowned lilacs planted in 2009","2011-04-26","","","","","",""
"14312","Cirsium vulgare","bull thistle-1","","","Mostly sun","1","0","0","","--","Pest species","2011-07-10","","","","","",""
"14313","Rosa woodsii","Woods' rose-1","","","Half shade","1","0","0","","--","Wild species, spreads by runners, popular with the local deer population.","2011-07-10","","","","","",""
"18837","Alliaria petiolata","garlic mustard-1","","","Half shade","1","0","0","","2009-08-20","","2012-02-09","","","","","",""
"22836","Medicago sativa","alfalfa-1","","","Mostly shade","1","0","0","","--","Large patches of both White and Purple Alfalfa bloom in my natural drainages on my property, usually mid summer.","2012-03-24","","","","","",""
"22837","Quercus gambelii","Gambel oak-1","","","Half shade","1","0","0","","--","Several large individual plants on the higher locations on my property.","2012-03-24","","","","","",""
"22838","Penstemon palmeri","Palmer's penstemon-1","","","Mostly sun","1","0","0","","--","Depending on moisture and spring rains, these plants can put on quite a show when the timing is right. ","2012-03-24","","","","","",""
"22839","Purshia tridentata","antelope bitterbrush-1","","","Mostly sun","1","0","0","","--","","2012-03-24","","","","","",""
"22840","Mimulus guttatus","seep monkeyflower-1","","","Mostly shade","1","0","0","","--","","2012-03-24","","","","","",""
"22841","Castilleja miniata","giant red Indian paintbrush-1","","","Mostly sun","1","0","0","","--","","2012-03-24","","","","","",""
"23332","Quercus rubra","northern red oak-1","","","Full sun","1","0","0","","--","Tree was growing in location when land was purchased.  ","2012-03-31","","","","","",""
"23333","Prunus serotina","black cherry-1","","","Mostly sun","1","0","0","","--","Tree gorwing wild on property when purchased.","2012-03-31","","","","","",""
"28239","Trifolium repens","white clover-1","","","Mostly shade","1","0","0","","--","","2012-05-22","","","","","",""
"46399","Cornus florida-appalachianspring","Appalachian Spring dogwood-1","","","Half shade","0","1","1","","2012-12-07","2 trees","2013-06-05","","","","","",""
"56032","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56033","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56035","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56036","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56037","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56038","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56039","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56040","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56041","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56042","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56044","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56045","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56046","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56047","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56048","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56049","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56050","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56051","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56052","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56053","Syringa vulgaris","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"56354","Syringa chinensis","","","","","","","","","","Generated Individual for Lilac data import","2013-11-19","","","","","",""
"68367","Cornus florida-appalachianspring","Appalachian Spring dogwood 1","","","","","","","","","","2014-04-16","","","","","",""
"68368","Cornus florida-appalachianspring","Appalachian Spring dogwood 2","","","","","","","","","","2014-04-16","","","","","",""
"69219","Trillium erectum","red trillium 1","","","","","","","","","","2014-05-01","","","","","",""
"71111","Cornus florida-appalachianspring","Appalachian Spring dogwood-1","","","Mostly sun","0","1","0","","2014-05-05","","2014-05-23","","","","","",""
"71112","Cornus florida-appalachianspring","Appalachian Spring dogwood-2","","","Mostly sun","0","1","0","","2014-05-05","","2014-05-23","","","","","",""
"83863","Syringa chinensis","Common Lilac","","","Half shade","0","1","1","","2012-05-12","Plants have been 'managed' by our local deer population.","2015-03-12","","","","","",""
"472","Syringa vulgaris","Common lilac-east","","","Full sun","0","1","1","","--","","","","","","","",""
"473","Syringa vulgaris","Common lilac-west","","","Full sun","0","0","1","","","","","","","","","",""
"475","Prunus americana","American plum-1","","","Full sun","0","1","0","","","","","","","","","",""
"477","Artemisia tridentata","Big sagebrush-1","","","Full sun","1","0","0","","","","","","","","","",""
"478","Pinus longaeva","Bristlecone Pine-1","","","Full sun","0","1","0","","","","","","","","","",""
"479","Buchloe dactyloides","Buffalograss-1","","","Full sun","0","1","1","","","","","","","","","",""
"480","Quercus macrocarpa","Bur oak-1","","","Full sun","0","1","0","","","","","","","","","",""
"504","Syringa chinensis","Chinese lilac (cloned)-1","","","Full sun","0","0","0","","2009--","","","","","","","",""
"633","Syringa chinensis","cloned lilac--east","","","Full sun","0","1","1","","--","9 months since planting","","","","","","",""
"634","Syringa vulgaris","old-fashioned lilac--east","","","Full sun","0","1","1","","","30+ yrs old","","","","","","",""
"635","Cercis canadensis","redbud--garage","","","Full sun","1","0","1","","","some young, some old","","","","","","",""
"636","Fragaria virginiana","wild strawberry","","","Full sun","1","0","0","","--","located in the lawn","","","2006-07-31","Drought","Did not re-emerge in spring, 2005","",""
"637","Cornus florida","dogwood tree--south","","","Full sun","1","0","0","","","very old","","","","","","",""
"638","Acer rubrum","red maple--g.house","","","Full sun","0","0","1","","","some young, some old","","","","","","",""
"639","Syringa vulgaris","Lilac","","","Full sun","0","0","0","","--","in front of brick house","","","","","","",""
"895","Syringa vulgaris","Sellers lilac","","","Half shade","0","0","0","","","","","","","","","",""
"1049","Syringa chinensis","East","","","Full sun","0","1","1","","","Planted by me June 2008","","","","","","",""
"1050","Syringa chinensis","West","","","Full sun","0","1","1","","","Planted by me June 2008","","","","","","",""
"1084","Syringa vulgaris","Common lilac","","","Full sun","0","0","0","","--","","","","","","","",""
"1091","Syringa chinensis","Cloned lilac","","","Full sun","0","0","0","","--","","","","","","","",""
"1107","Cornus canadensis","CORCAN","","","Mostly sun","1","0","0","","--","","","","","","","",""
"1110","Syringa chinensis","chinese lilac (cloned)-2","","","Mostly sun","0","0","0","","2009--","","","","","","","",""
"1111","Syringa vulgaris","common","","","Mostly sun","1","0","0","","--","","","2011-03-03","","Unknown","","",""
"1192","Trillium erectum","red t","","","Mostly shade","1","0","0","","","","","","","","","",""
"1193","Trillium grandiflorum","white t","","","Full shade","1","0","0","","","","","","","","","",""
"1197","Syringa vulgaris","purple lilac","","","Mostly shade","0","1","1","","","","","","","","","",""
"1198","Taraxacum officinale","dandy","","","Mostly shade","1","0","0","","","","","","","","","",""
"1199","Erythronium americanum","trout lily","","","Mostly shade","1","0","0","","","","","","","","","",""
"1200","Cornus florida","dogwood","","","Mostly shade","0","1","1","","","","","","","","","",""
"1206","Arisaema triphyllum","jack","","","Full shade","1","0","0","","","","","","","","","",""
"1270","Syringa chinensis","cloned lilac--west","","","Full sun","0","1","1","","--","9 months since planting","","","","","","",""
"1271","Syringa vulgaris","old-fashioned lilac--west","","","Full sun","0","0","1","","","30+ yrs old","","","","","","",""
"1272","Cercis canadensis","redbud--house","","","Mostly sun","0","0","0","","","30+ yrs old","","","","","","",""
"1273","Cornus florida","dogwood tree--north","","","Full sun","0","0","0","","","very old","","","","","","",""
"1274","Acer rubrum","red maple--east","","","Mostly sun","0","1","1","","","6 yrs old, freemanii subspecies","","","","","","",""
"1445","Syringa vulgaris","side","","","Mostly sun","1","0","0","","","","","","","","","",""
"1449","Forsythia spp.","near house","","","Mostly sun","1","1","1","","","","","","","","","",""
"1465","Syringa chinensis","USA-NPN-Lilac-Oaks ","","","Half shade","0","1","0","","","Planted late Spring 2008... doing very well as of March 2009.","","","","","","",""
"1466","Syringa chinensis","USA-NPN-Lilac-Park","","","Mostly sun","0","1","0","","","Planted late Spring 2008...  doing very well as of March 2009. ","","","","","","",""
"1487","Syringa chinensis","lilac 1 near porch","","","Mostly sun","0","1","1","","--","first leaf March 6, 2009","","","","","","",""
"1488","Syringa chinensis","lilac 2 in yard","","","Half shade","0","1","1","","--","first leaf May 6, 2009","","","","","","",""
"1497","Syringa chinensis","east","","","Full sun","0","1","0","","","watered only during establishment and prolonged drought","","","","","","",""
"1498","Syringa chinensis","west","","","Full sun","0","1","0","","","watered only during establishment and prolonged droug","","","","","","",""
"1699","Syringa vulgaris","DONWYM","","","Mostly sun","0","0","1","","","Syringa x prestoniae 'Donald Wyman' ","","","","","","",""
"1710","Syringa vulgaris","common lilac","","","Half shade","0","0","0","","","","","","","","","",""
"1711","Syringa vulgaris","common lilac 2","","","Mostly sun","0","0","0","","","","","","","","","",""
"1712","Taraxacum officinale","dandelion","","","Mostly sun","1","0","0","","","","","","","","","",""
"1831","Bouteloua gracilis","Blue Grama","","","Full sun","0","1","1","","","","","","","","","",""
"1832","Cercocarpus ledifolius","Curl-leaf mountain mahogany","","","Full sun","0","1","0","","","","","","","","","",""
"1833","Taraxacum officinale","common dandelion","","","Full sun","0","1","1","","","","","","","","","",""
"1834","Fraxinus pennsylvanica","Green Ash","","","Full sun","0","1","1","","","","","","","","","",""
"1835","Panicum virgatum","Switchgrass","","","Full sun","0","1","1","","","","","","","","","",""
"1836","Syringa chinensis","Cloned lilac east","","","Full sun","0","1","1","","--","","","","","","","",""
"1837","Syringa chinensis","Cloned lilac west","","","Full sun","0","1","1","","","","","","","","","",""
"1853","Syringa chinensis","Red Roth 17 A","","","Full sun","0","0","0","","--","","","","","","","",""
"1887","Syringa vulgaris","28 side lilac","","","Mostly sun","0","0","0","","","","","","","","","",""
"1888","Cercis canadensis","back corner redbud","","","Mostly shade","0","0","0","","","","","","","","","",""
"1889","Liriodendron tulipifera","near redbud tuliptree","","","Half shade","0","0","0","","","","","","","","","",""
"1920","Acer rubrum","02 Red maple 1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1921","Syringa vulgaris","30 Common lilac 1","","","Half shade","0","0","0","","","","","","","","","",""
"1922","Fagus grandifolia","06 Beech 1","","","Forest understory tree","1","0","0","","","","","","","","","",""
"1923","Sorbus americana","17 Mountain ash 1","","","Mostly shade","1","0","0","","","","","","","","","",""
"1924","Prunus americana","20 Plum 1","","","Half shade","0","0","1","","","","","","","","","",""
"1925","Corylus cornuta","05 Hazelnut 1","","","Mostly sun","","0","0","","","","","","","","","",""
"1926","Prunus serotina","01 Black cherry 1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1928","Cornus canadensis","53 Bunchberry 1","","","Mostly shade","1","0","0","","","","","","","","","",""
"1929","Maianthemum canadense","54 Canada mayflower 1","","","Mostly sun","1","0","0","","","","","","","","","",""
"1930","Taraxacum officinale","13 Dandelion 1","","","Mostly sun","1","0","0","","","","","","","","","",""
"1931","Asclepias syriaca","33 Milkweed 1","","","Mostly sun","1","0","0","","","","","","","","","",""
"1932","Erythronium americanum","45 Dogtoothed violet 1","","","Mostly shade","1","0","0","","","","","","","","","",""
"1933","Vaccinium corymbosum","48 Blueberry 1","","","Full sun","0","0","1","","","","","","","","","",""
"1934","Arisaema triphyllum","43 Jack-in-the-pulpit 1","","","Full shade","1","0","0","","","","","","","","","",""
"1935","Quercus rubra","26 Red oak 1","","","Forest understory tree","","0","0","","","","","","","","","",""
"1936","Prunus persica","18 Peach 1","","","Mostly sun","0","0","1","","","","","","","","","",""
"1938","Quercus alba","16 White oak 1","","","Forest understory tree","","","","","1976--","Planted from an Illinois acorn in 1976 under a pine tree.  It languished in the shade of the pine until the pine was lost in a storm in 2006.","","","","","","",""
"1939","Betula alleghaniensis","08 Yellow birch 1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1987","Acer saccharum","03 Sugar maple 1","","","Forest understory tree","1","0","0","","","","","","","","","",""
"1989","Prunus serotina","07 Black cherry 2","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1990","Acer saccharum","09 Sugar maple 2","","","Forest understory tree","1","0","0","","","","","","","","","",""
"1991","Betula papyrifera","10 Paper birch 1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1994","Fragaria virginiana","14 Strawberry 1","","","Mostly sun","1","0","0","","","","","","","","","",""
"1995","Echinacea purpurea","15 Echinacea 1","","","Half shade","0","0","0","","--","","","","","","","",""
"1996","Prunus serotina","19 Black cherry 3","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1997","Acer rubrum","21 Red maple 2","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"1998","Acer pensylvanicum","22 Striped maple 1","","","Forest understory tree","1","0","0","","","","","","","","","",""
"1999","Prunus serotina","23 Black cherry 4","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2000","Acer saccharum","24 Sugar maple 4","","","Forest understory tree","1","0","0","","","","","","","","","",""
"2001","Acer rubrum","25 Red maple 3","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2003","Betula alleghaniensis","28 Yellow birch 2","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2004","Fagus grandifolia","29 Beech 2","","","Forest understory tree","1","0","0","","","","","","","","","",""
"2005","Echinacea purpurea","31 Echinacea 2","","","Mostly shade","0","0","0","","--","","","","","","","",""
"2006","Taraxacum officinale","32 Dandelion 2","","","Mostly sun","1","0","0","","","","","","","","","",""
"2007","Alnus incana","34 Alder 1","","","Forest understory tree","1","0","0","","","","","","","","","",""
"2008","Alnus incana","38 Alder 2","","","Forest understory tree","1","0","0","","","","","","","","","",""
"2009","Fragaria virginiana","39 Strawberry 2","","","Full sun","1","0","0","","","","","","","","","",""
"2010","Asclepias syriaca","40 Milkweed 2","","","Full sun","1","0","0","","","","","","","","","",""
"2011","Taraxacum officinale","41 Dandelion 3","","","Full sun","1","0","0","","","","","","","","","",""
"2012","Populus tremuloides","42 Quaking aspen 1","","","Open-grown tree","1","0","0","","","","","","","","","",""
"2013","Acer pensylvanicum","44 Striped maple 3","","","Forest understory tree","1","0","0","","","","","","","","","",""
"2015","Taraxacum officinale","47 Dandelion 4","","","Mostly sun","1","0","0","","","","","","","","","",""
"2016","Acer pensylvanicum","50 Striped maple 4","","","Forest understory tree","1","0","0","","","","","","","","","",""
"2017","Betula alleghaniensis","51 Yellow birch 3","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2018","Betula papyrifera","52 Paper birch 2","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2083","Taraxacum officinale","dandelion","","","Full sun","1","0","0","","","in stone path","","","","","","",""
"2123","Cercis canadensis","redbud","","","Mostly sun","","0","0","","","","","","","","","",""
"2129","Forsythia spp.","forsythia","","","Full sun","0","0","0","","","","","","","","","",""
"2130","Sambucus nigra","elderberry","","","Full sun","0","1","0","","","","","","","","","",""
"2215","Acer rubrum","red maple-1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2216","Cornus florida","flowering dogwood-1","","","Half shade","1","0","0","","","","","","","","","",""
"2217","Quercus alba","white oak-1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"2539","Syringa chinensis","Chinese lilac-1","","","Mostly sun","0","1","1","","","","","","","","","",""
"2540","Syringa chinensis","Chinese lilac-2","","","Full sun","0","1","1","","","","","","","","","",""
"2640","Syringa vulgaris","Lilac-Deana","","","Half shade","0","0","0","","","Planted around 1993. Next door neighbor's lilac ","","","","","","",""
"2690","Cercis canadensis","redbud--old garage","","","Full sun","1","0","0","","--","5 years old","","","","","","",""
"2930","Syringa chinensis","Chinese lilac-1","","","","","","","","","","","","","","","",""
"3337","Syringa vulgaris","common lilac-porch","","","Mostly sun","0","1","1","","--","","","","","","","",""
"3338","Syringa vulgaris","common lilac-corner","","","Mostly sun","0","1","1","","--","","","","","","","",""
"3339","Populus tremuloides","quaking aspen-twin","","","Full sun","0","1","1","","","Clone with following aspen","","","","","","",""
"3340","Populus tremuloides","quaking aspen","","","Full sun","0","1","1","","--","","","","","","","",""
"3341","Prunus virginiana","chokecherry","","","Full sun","0","1","1","","--","","","","","","","",""
"3342","Prunus virginiana","chokecherry-west","","","Full sun","0","1","1","","--","Clone with previous chokecherry","","","","","","",""
"3343","Taraxacum officinale","common dandelion","","","Mostly sun","1","1","1","","--","","","","","","","",""
"3459","Syringa vulgaris","PIPE01","","","Mostly sun","","0","0","","","Lilac plants on 4th Street NW by back entrance to Hiawatha.","","","","","","",""
"3460","Prunus americana","PIPE02","","","Full sun","1","0","0","","","Ameican plum plants on trail between marker 13 and 14.","","","","","","",""
"3487","Populus tremuloides","quaking aspen-1","","","Mostly sun","1","0","0","","","lower pasture, near pond","","","","","","",""
"3527","Syringa chinensis","Chinese lilac-1","","","Full sun","0","0","0","","","","","","","","","",""
"3569","Forsythia spp.","forsythia-1","","","Mostly sun","0","0","0","","","","","","","","","",""
"3670","Syringa chinensis","Chinese lilac-1","","","Full sun","0","1","0","","","","","","","","","",""
"3696","Prunus virginiana","chokecherry-1","","","Mostly sun","1","0","0","","","whispering pines","","","","","","",""
"3698","Syringa chinensis","Chinese lilac-2","","","Mostly sun","0","1","1","","","east in front planter","","","","","","",""
"3699","Syringa chinensis","Chinese lilac-1","","","Mostly sun","0","1","1","","","west in front planter","","","","","","",""
"3700","Syringa vulgaris","common lilac-1","","","Mostly sun","0","1","1","","","backyard","","","","","","",""
"3704","Trillium grandiflorum","white trillium-1","","","Mostly shade","1","0","0","","","upper grizzly mountain","","","","","","",""
"3972","Claytonia virginica","Virginia springbeauty-1","","","Half shade","1","0","0","","","some blooming on April 16, 2009; lots blooming April 24,2009; May 5, 2009 still lots of blooms","","","","","","",""
"3973","Acer saccharum","sugar maple-1","","","Forest canopy tree","1","0","0","","","April 24,2009 full bloom; April 24, 2009 some flowers falling","","","","","","",""
"3974","Erythronium americanum","dogtooth violet-1","","","Half shade","1","0","0","","","","","","","","","",""
"3975","Quercus rubra","northern red oak-1","","","Forest canopy tree","1","0","0","","","","","","","","","",""
"3976","Caltha palustris","yellow marsh marigold-1","","","Half shade","1","0","0","","","","","","","","","",""
"3977","Fragaria virginiana","Virginia strawberry-1","","","Half shade","1","0","0","","","","","","","","","",""
"3978","Maianthemum canadense","Canada mayflower-1","","","","1","0","0","","","","","","","","","",""
"3979","Betula papyrifera","paper birch-1","","","Open-grown tree","0","0","0","","","","","","","","","",""
"4070","Syringa vulgaris","common lilac-1","","","Half shade","0","1","0","","","","","","","","","",""
"4071","Syringa chinensis","Red Rothomagensis lilac-1","","","Half shade","0","1","0","","","","","","","","","",""
"4208","Syringa chinensis","Red Rothomagensis lilac-1","","","Full sun","0","1","1","","","","","","","","","",""
