Secondary_Species-Specific_Definition_ID,Phenophase_ID,Species_ID,Secondary_Species-Specific_Definition,Intensity_Category_ID,Sec_Sp-Sp_Def_Effective_Datetime,Sec_Sp-Sp_Def_Deactivation_Datetime,
"2308","483","59","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2309","467","59","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2310","498","59","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2312","500","59","","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2313","501","59","","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2314","502","59","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2315","516","59","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2316","390","59","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2317","504","59","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2318","371","1","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2319","483","1","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2320","467","1","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2321","498","1","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2323","500","1","","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2324","501","1","","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2325","502","1","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2326","516","1","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2327","390","1","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2328","504","1","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2329","371","2","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2330","483","2","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2331","467","2","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2332","498","2","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2334","500","2","","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2335","501","2","","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2336","502","2","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2337","516","2","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2338","390","2","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2339","504","2","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2340","371","60","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2341","483","60","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2342","467","60","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2343","498","60","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2345","500","60","","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2346","501","60","","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2347","502","60","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2348","516","60","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2349","390","60","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2350","504","60","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2351","371","61","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2352","483","61","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2353","467","61","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2354","498","61","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2356","500","61","","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2357","501","61","","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2358","502","61","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2359","516","61","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2360","390","61","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2361","504","61","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2362","371","62","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2363","483","62","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2364","467","62","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2365","498","62","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2367","500","62","For Alnus incana, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which is very small, reddish, and has leafy scales. Once the female flowers wilt, the catkin turns green and grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2368","501","62","For Alnus incana, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2369","502","62","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2370","516","62","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2371","390","62","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2372","504","62","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2373","371","63","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2374","483","63","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2375","467","63","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2376","498","63","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2378","500","63","For Alnus rubra, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which is very small, reddish, and has leafy scales. Once the female flowers wilt, the catkin turns green and grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2379","501","63","For Alnus rubra, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2380","502","63","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2381","516","63","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2382","390","63","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2383","504","63","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2384","371","319","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2385","483","319","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2386","467","319","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2387","498","319","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2389","500","319","For Alnus viridis, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which is very small, reddish, and has leafy scales. Once the female flowers wilt, the catkin turns green and grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2390","501","319","For Alnus viridis, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2391","502","319","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2392","516","319","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2393","390","319","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2394","504","319","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2395","371","97","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2396","483","97","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2397","467","97","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2398","498","97","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2400","500","97","For Betula alleghaniensis, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which has leafy scales and remains erect. Once the female flowers wilt, the green catkin grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2401","501","97","For Betula alleghaniensis, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2402","502","97","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2403","516","97","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2404","390","97","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2405","504","97","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2406","371","98","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2407","483","98","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2408","467","98","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2409","498","98","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2411","500","98","For Betula lenta, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which has leafy scales and remains erect. Once the female flowers wilt, the green catkin grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2412","501","98","For Betula lenta, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2413","502","98","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2414","516","98","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2415","390","98","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2416","504","98","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2417","371","430","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2418","483","430","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2419","467","430","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2420","498","430","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2422","500","430","For Betula nana, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which has leafy scales and remains erect. Once the female flowers wilt, the green catkin grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2423","501","430","For Betula nana, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2424","502","430","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2425","516","430","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2426","390","430","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2427","504","430","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2428","371","99","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2429","483","99","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2430","467","99","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2431","498","99","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2433","500","99","For Betula papyrifera, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. The female inflorescence is also a catkin which has leafy scales and remains erect. Once the female flowers wilt, the green catkin grows thicker as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2434","501","99","For Betula papyrifera, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2435","502","99","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2436","516","99","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2437","390","99","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2438","504","99","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2439","371","67","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2440","483","67","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2441","467","67","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2442","498","67","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2444","500","67","For Carya glabra, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging at the tip of a growing stem.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2445","501","67","For Carya glabra, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2446","502","67","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2447","516","67","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2448","390","67","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2449","504","67","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2450","371","68","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2451","483","68","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2452","467","68","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2453","498","68","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2455","500","68","For Carya ovata, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging at the tip of a growing stem.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2456","501","68","For Carya ovata, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2457","502","68","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2458","516","68","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2459","390","68","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2460","504","68","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2461","371","71","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2462","483","71","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2463","467","71","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2464","498","71","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2466","500","71","For Corylus americana, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging from buds on the twig.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2467","501","71","For Corylus americana, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the tuft of red pistils is visible.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2468","502","71","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2469","516","71","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2470","390","71","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2471","504","71","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2472","371","72","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2473","483","72","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2474","467","72","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2475","498","72","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2477","500","72","For Corylus cornuta, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging from buds on the twig.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2478","501","72","For Corylus cornuta, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the tuft of red pistils is visible.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2479","502","72","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2480","516","72","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2481","390","72","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2482","504","72","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2483","371","74","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2484","483","74","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2485","467","74","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2486","498","74","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2488","500","74","For Fraxinus americana, both the male and female inflorescence is initially compact, but evenutally unfolds to become longer. The male inflorescence grows fuller and fluffier, and the female inflorescence grows feathery and hangs loosely from the branch. Both male and female inflorescences emerge from buds on the twig below the breaking leaf bud or new leaves.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2489","501","74","For Fraxinus americana, the flowers open when the inflorescence lengthens and reproductive parts protrude, making the initially compact male inflorescence appear fuller and fluffier, and the female inflorescence appear feathery.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2490","502","74","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2491","516","74","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2492","390","74","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2493","504","74","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2494","371","75","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2495","483","75","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2496","467","75","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2497","498","75","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2499","500","75","For Fraxinus pennsylvanica, both the male and female inflorescence is initially compact, but evenutally unfolds to become longer. The male inflorescence grows fuller and fluffier, and the female inflorescence grows feathery and hangs loosely from the branch. Both male and female inflorescences emerge from buds on the twig below the breaking leaf bud or new leaves.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2500","501","75","For Fraxinus pennsylvanica, the flowers open when the inflorescence lengthens and reproductive parts protrude, making the initially compact male inflorescence appear fuller and fluffier, and the female inflorescence appear feathery.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2501","502","75","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2502","516","75","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2503","390","75","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2504","504","75","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2505","371","80","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2506","483","80","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2507","467","80","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2508","498","80","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2510","500","80","For Juglans nigra, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging at the tip of a growing stem.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2511","501","80","For Juglans nigra, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2512","502","80","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2513","516","80","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2514","390","80","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2515","504","80","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2516","371","320","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2517","483","320","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2518","467","320","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2519","498","320","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2521","500","320","For Populus balsamifera, both the male and the female inflorescence is a catkin which is initially compact, but eventually unfolds to become longer and hang loosely from the branch. Once the flowers wilt, male catkins turn gray and dry up, and female catkins turn green and lengthen as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2522","501","320","For Populus balsamifera, the flowers will open once the initially compact catkin has unfolded and is hanging loosely.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2523","502","320","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2524","516","320","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2525","390","320","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2526","504","320","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2527","371","27","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2528","483","27","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2529","467","27","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2530","498","27","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2532","500","27","For Populus tremuloides, both the male and the female inflorescence is a catkin which is initially compact, but eventually unfolds to become longer and hang loosely from the branch. Once the flowers wilt, male catkins turn gray and dry up, and female catkins turn green and lengthen as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2533","501","27","For Populus tremuloides, the flowers will open once the initially compact catkin has unfolded and is hanging loosely.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2534","502","27","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2535","516","27","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2536","390","27","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2537","504","27","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2538","371","100","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2539","483","100","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2540","467","100","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2541","498","100","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2543","500","100","For Quercus alba, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging from the growing stem at the point where a new leaf is attached.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2544","501","100","For Quercus alba, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2545","502","100","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2546","516","100","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2547","390","100","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2548","504","100","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2549","371","316","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2550","483","316","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2551","467","316","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2552","498","316","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2554","500","316","For Quercus garryana, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging from the growing stem at the point where a new leaf is attached.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2555","501","316","For Quercus garryana, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2556","502","316","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2557","516","316","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2558","390","316","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2559","504","316","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2560","371","101","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2561","483","101","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2562","467","101","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2563","498","101","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2565","500","101","For Quercus macrocarpa, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging from the growing stem at the point where a new leaf is attached.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2566","501","101","For Quercus macrocarpa, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2567","502","101","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2568","516","101","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2569","390","101","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2570","504","101","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2571","371","102","For Quercus rubra, leaf tips may appear pinkish.","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2572","483","102","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2573","467","102","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2574","498","102","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2576","500","102","For Quercus rubra, the male inflorescence is a catkin which is initially compact and stiff, but eventually unfolds to become longer and hang loosely from the branch. Female flowers are very small and petal-less, emerging from the growing stem at the point where a new leaf is attached.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2577","501","102","For Quercus rubra, the male flowers will open once the initially compact catkin has unfolded and is hanging loosely. Female flowers are open when the pistils are visible, but will be very difficult to see where they are out of reach.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2578","502","102","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2579","516","102","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2580","390","102","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2581","504","102","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2582","371","293","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2583","483","293","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2584","467","293","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2585","498","293","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2587","500","293","For Salix caroliniana, both the male and female inflorescence is a catkin which is initially compact, but eventually grows fuller and fluffier. Once the flowers wilt, male catkins dry up, and female catkins turn green and lengthen as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2588","501","293","For Salix caroliniana, the flowers are open when catkins lengthen and reproductive parts protrude, making the initially compact catkins appear fuller and fluffier.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2589","502","293","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2590","516","293","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2591","390","293","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2592","504","293","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2593","371","77","","11","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2594","483","77","","12","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2595","467","77","","13","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2596","498","77","","14","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2598","500","77","For Salix glauca, both the male and female inflorescence is a catkin which is initially compact, but eventually grows fuller and fluffier. Once the flowers wilt, male catkins dry up, and female catkins turn green and lengthen as the fruits develop.","35","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2599","501","77","For Salix glauca, the flowers are open when catkins lengthen and reproductive parts protrude, making the initially compact catkins appear fuller and fluffier.","31","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2600","502","77","","32","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2601","516","77","","23","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2602","390","77","","24","2011-03-21 00:00:00","2012-02-27 00:00:00"
"2603","504","77","","25","2011-03-21 00:00:00","2012-02-27 00:00:00"
